participante,comentário,dia
c04b5ba6-0939-443f-93db-54b15820e804,"muito legal a diversidade na mesa redonda!! ",24/07/2025 16:57
a2b933ed-8f43-4354-aa77-459b765af699,Evento excelente!!,24/07/2025 16:57
c04b5ba6-0939-443f-93db-54b15820e804,muito tocante e inspirador ouvir esses relatos de mulheres tão fortes! ❤️,24/07/2025 16:58
c01cfc13-c80c-4c86-872a-da81361b3339,"Mesa redonda trouxe muitos relatos fortes das mulheres, me identifiquei muito!",24/07/2025 16:58
1c7000ea-e558-4ef4-93d8-2c018ec84123,Evento maravilhoso 💜,24/07/2025 17:06
a2b933ed-8f43-4354-aa77-459b765af699,Amo muito o WIT!,24/07/2025 17:11
7ff8200d-cf7f-46b9-82e4-f6cf85fded45,"O terceiro dia está sendo maravilhoso ",24/07/2025 17:12
b787555f-cd18-4a0b-9e20-493282185ddd,"Que mesa maravilhoso. ""Eu precisava ser maior para mim"" Levarei muito do que ouvi hoje para vida.",24/07/2025 17:14
8ac171ff-ae8c-4709-899e-93e23ba84729,"É muito importante ver esse tipo de relato, nós mulheres não estamos sozinhas 🩷",24/07/2025 17:15
b787555f-cd18-4a0b-9e20-493282185ddd,"""Antes de ser um bom profissional, seja um bom ser humano"" 
Sem palavras para essas mulheres.",24/07/2025 17:16
7ff8200d-cf7f-46b9-82e4-f6cf85fded45,Amei muito. 💖💖,24/07/2025 17:18
2dda6d0e-c0bf-4094-9dd0-82540de1cfaa,Uhuuuuuu!,24/07/2025 17:19
2dda6d0e-c0bf-4094-9dd0-82540de1cfaa,Vamos para a última do dia,24/07/2025 17:20
a2b933ed-8f43-4354-aa77-459b765af699,Mulheres inspiradoras!!,24/07/2025 17:22
a2b933ed-8f43-4354-aa77-459b765af699,"WIT é o melhor evento ",24/07/2025 17:24
599e5dc6-fa67-4845-a44e-539c244937fc,Stella 💜💜💜,24/07/2025 17:30
599e5dc6-fa67-4845-a44e-539c244937fc,"WIT incrível! ",24/07/2025 17:30
b787555f-cd18-4a0b-9e20-493282185ddd,"Projetos interessantes, do tipo que servem de exemplo para que mais pessoas possam por em prática ",24/07/2025 17:39
849079b5-58a9-4408-b5d9-528fed2b6ac7,"amando os brindes!!!! ",24/07/2025 17:45
849079b5-58a9-4408-b5d9-528fed2b6ac7,os artigos são incríveis !!!,24/07/2025 17:46
849079b5-58a9-4408-b5d9-528fed2b6ac7,"aiii já quero o WIT do ano que vem, ansiosa 🥹💗💗",24/07/2025 17:46
849079b5-58a9-4408-b5d9-528fed2b6ac7,"organização incrível, estão de parabens! 💗",24/07/2025 17:47
a2b933ed-8f43-4354-aa77-459b765af699,"Vou voltar para casa com muito aprendizado na bagagem!! ",24/07/2025 17:57
6e668e80-7eda-405e-814d-d4b1dd4538c3,amo demais!!,24/07/2025 18:01
6e668e80-7eda-405e-814d-d4b1dd4538c3,Lindas!!,24/07/2025 18:01
b787555f-cd18-4a0b-9e20-493282185ddd,As meninas trazendo muito. 👏👏👏,24/07/2025 18:02
c49c15fe-dc85-4357-b9ea-0311374c56f8,top,24/07/2025 18:33
c49c15fe-dc85-4357-b9ea-0311374c56f8,amei o wit,24/07/2025 18:33
01e8f053-615c-4bad-adf9-1dad61d8a4f3,Palestra muito boa!,24/07/2025 18:35
01e8f053-615c-4bad-adf9-1dad61d8a4f3,Excelente palestra!,24/07/2025 18:35
01e8f053-615c-4bad-adf9-1dad61d8a4f3,"Palestra excelente, muito enriquecedora!",24/07/2025 18:36
01e8f053-615c-4bad-adf9-1dad61d8a4f3,Gostei muito da palestra 🙂,24/07/2025 18:37
01e8f053-615c-4bad-adf9-1dad61d8a4f3,"Palestra muito enriquecedora, amei! 💙",24/07/2025 18:38
01e8f053-615c-4bad-adf9-1dad61d8a4f3,"Gostei muito da palestra, muito boa! 💖",24/07/2025 18:39
5808de75-5a35-4959-9cc8-d9ec79896c4b,Otimo evento,24/07/2025 19:21
5808de75-5a35-4959-9cc8-d9ec79896c4b,"Excelente ",24/07/2025 19:22
e4b0f1b6-9472-49ac-9885-1e4946cea893,"Evento maravilhoso ",24/07/2025 19:22
e4b0f1b6-9472-49ac-9885-1e4946cea893,"Até o próximo evento ",24/07/2025 19:22
e4b0f1b6-9472-49ac-9885-1e4946cea893,Muito bom,24/07/2025 19:27
e4b0f1b6-9472-49ac-9885-1e4946cea893,"Ótimo evento ",24/07/2025 19:27
